subject 	task 	staircase 	trialNum 	responseX 	responseY 	correctX 	correctY 	clickX 	clickY 	accuracy 	responsePosInStream 	correctPosInStream 	position0 	position1 	position2 	position3 	position4 	position5 	position6 	position7 	position8 	position9 	position10 	position11 	position12 	position13 	position14 	position15 	position16 	position17 	position18 	position19 	position20 	position21 	position22 	position23 	longFrames
autoTest 	 dot-jump 	 False 	 172 	 3.86370330516 	 1.03527618041 	 3.86370330516 	 1.03527618041 	 3.86370330516 	 1.03527618041 	 True 	 10 	 10 	16 	7 	23 	14 	9 	5 	17 	4 	13 	15 	1 	11 	22 	3 	18 	2 	19 	10 	12 	0 	8 	20 	21 	6 	119
autoTest 	 dot-jump 	 False 	 173 	 -2.0 	 3.46410161514 	 -2.0 	 3.46410161514 	 -2.0 	 3.46410161514 	 True 	 10 	 10 	12 	17 	20 	21 	18 	10 	3 	22 	13 	4 	8 	23 	6 	14 	11 	1 	9 	16 	7 	5 	2 	0 	19 	15 	119
autoTest 	 dot-jump 	 False 	 174 	 2.0 	 -3.46410161514 	 2.0 	 -3.46410161514 	 2.0 	 -3.46410161514 	 True 	 10 	 10 	11 	9 	14 	1 	0 	8 	23 	16 	22 	21 	20 	13 	17 	19 	12 	18 	5 	10 	2 	4 	6 	7 	3 	15 	119
autoTest 	 dot-jump 	 False 	 175 	 -3.86370330516 	 -1.03527618041 	 -3.86370330516 	 -1.03527618041 	 -3.86370330516 	 -1.03527618041 	 True 	 10 	 10 	9 	20 	7 	19 	15 	1 	4 	21 	17 	3 	13 	2 	0 	6 	22 	10 	12 	18 	23 	8 	16 	11 	14 	5 	119
autoTest 	 dot-jump 	 False 	 176 	 -4.0 	 0.0 	 -4.0 	 0.0 	 -4.0 	 0.0 	 True 	 10 	 10 	0 	21 	2 	19 	11 	4 	13 	20 	8 	6 	12 	23 	22 	1 	15 	7 	9 	5 	16 	18 	10 	17 	14 	3 	119
autoTest 	 dot-jump 	 False 	 177 	 2.82842712475 	 -2.82842712475 	 2.82842712475 	 -2.82842712475 	 2.82842712475 	 -2.82842712475 	 True 	 10 	 10 	7 	23 	14 	17 	9 	15 	12 	19 	16 	22 	21 	13 	18 	6 	0 	3 	8 	1 	2 	4 	10 	5 	11 	20 	115
autoTest 	 dot-jump 	 False 	 178 	 2.82842712475 	 2.82842712475 	 2.82842712475 	 2.82842712475 	 2.82842712475 	 2.82842712475 	 True 	 10 	 10 	10 	2 	15 	12 	0 	22 	21 	11 	16 	4 	3 	13 	1 	5 	6 	17 	23 	20 	18 	14 	7 	8 	19 	9 	117
autoTest 	 dot-jump 	 False 	 179 	 2.0 	 -3.46410161514 	 2.0 	 -3.46410161514 	 2.0 	 -3.46410161514 	 True 	 10 	 10 	1 	17 	23 	13 	7 	10 	9 	3 	18 	22 	20 	15 	14 	5 	19 	6 	2 	4 	21 	0 	12 	16 	8 	11 	118
autoTest 	 dot-jump 	 False 	 180 	 -2.0 	 -3.46410161514 	 -2.0 	 -3.46410161514 	 -2.0 	 -3.46410161514 	 True 	 10 	 10 	12 	9 	21 	23 	4 	7 	0 	11 	2 	17 	16 	15 	5 	6 	1 	22 	20 	3 	13 	8 	19 	10 	14 	18 	119
autoTest 	 dot-jump 	 False 	 181 	 -4.0 	 0.0 	 -4.0 	 0.0 	 -4.0 	 0.0 	 True 	 10 	 10 	5 	9 	19 	20 	0 	7 	4 	1 	13 	16 	12 	2 	17 	8 	22 	3 	18 	11 	15 	6 	21 	23 	14 	10 	119
autoTest 	 dot-jump 	 False 	 182 	 2.82842712475 	 2.82842712475 	 2.82842712475 	 2.82842712475 	 2.82842712475 	 2.82842712475 	 True 	 10 	 10 	17 	13 	9 	14 	0 	1 	8 	6 	4 	23 	3 	21 	20 	10 	22 	2 	19 	18 	11 	15 	16 	5 	7 	12 	119
autoTest 	 dot-jump 	 False 	 183 	 -2.0 	 -3.46410161514 	 -2.0 	 -3.46410161514 	 -2.0 	 -3.46410161514 	 True 	 10 	 10 	5 	12 	17 	7 	19 	20 	15 	8 	6 	4 	16 	10 	11 	0 	1 	23 	21 	18 	9 	3 	13 	14 	22 	2 	119
autoTest 	 dot-jump 	 False 	 184 	 3.46410161514 	 2.0 	 3.46410161514 	 2.0 	 3.46410161514 	 2.0 	 True 	 10 	 10 	11 	3 	9 	12 	13 	23 	1 	15 	7 	16 	2 	17 	20 	21 	0 	10 	5 	8 	4 	14 	18 	22 	6 	19 	119
autoTest 	 dot-jump 	 False 	 185 	 3.86370330516 	 1.03527618041 	 3.86370330516 	 1.03527618041 	 3.86370330516 	 1.03527618041 	 True 	 10 	 10 	5 	6 	13 	18 	2 	0 	11 	19 	22 	21 	1 	20 	12 	9 	14 	23 	15 	7 	16 	10 	4 	8 	17 	3 	119
autoTest 	 dot-jump 	 False 	 186 	 2.82842712475 	 2.82842712475 	 2.82842712475 	 2.82842712475 	 2.82842712475 	 2.82842712475 	 True 	 10 	 10 	8 	6 	20 	1 	17 	14 	4 	16 	7 	22 	3 	10 	5 	0 	23 	2 	15 	21 	13 	19 	12 	11 	18 	9 	119
autoTest 	 dot-jump 	 False 	 187 	 2.0 	 3.46410161514 	 2.0 	 3.46410161514 	 2.0 	 3.46410161514 	 True 	 10 	 10 	17 	3 	7 	23 	8 	2 	15 	1 	22 	5 	4 	16 	11 	20 	9 	6 	10 	18 	14 	0 	21 	13 	19 	12 	119
autoTest 	 dot-jump 	 False 	 188 	 1.03527618041 	 -3.86370330516 	 1.03527618041 	 -3.86370330516 	 1.03527618041 	 -3.86370330516 	 True 	 10 	 10 	8 	5 	16 	20 	15 	17 	21 	1 	0 	11 	19 	14 	18 	7 	13 	10 	12 	9 	2 	23 	4 	22 	6 	3 	119
autoTest 	 dot-jump 	 False 	 189 	 -2.82842712475 	 -2.82842712475 	 -2.82842712475 	 -2.82842712475 	 -2.82842712475 	 -2.82842712475 	 True 	 10 	 10 	4 	21 	1 	16 	9 	17 	8 	6 	10 	22 	15 	3 	0 	20 	14 	5 	18 	23 	12 	13 	7 	11 	19 	2 	119
autoTest 	 dot-jump 	 False 	 190 	 2.82842712475 	 -2.82842712475 	 2.82842712475 	 -2.82842712475 	 2.82842712475 	 -2.82842712475 	 True 	 10 	 10 	20 	23 	4 	19 	15 	0 	11 	17 	9 	12 	21 	2 	18 	3 	7 	8 	22 	16 	6 	13 	1 	5 	14 	10 	119
autoTest 	 dot-jump 	 False 	 191 	 -2.0 	 3.46410161514 	 -2.0 	 3.46410161514 	 -2.0 	 3.46410161514 	 True 	 10 	 10 	14 	16 	3 	18 	4 	15 	10 	0 	20 	5 	8 	13 	23 	17 	19 	7 	12 	21 	22 	2 	11 	9 	1 	6 	119
autoTest 	 dot-jump 	 False 	 192 	 1.03527618041 	 3.86370330516 	 1.03527618041 	 3.86370330516 	 1.03527618041 	 3.86370330516 	 True 	 10 	 10 	17 	12 	0 	15 	22 	1 	14 	7 	9 	6 	5 	10 	2 	16 	11 	20 	19 	3 	18 	21 	13 	4 	8 	23 	119
autoTest 	 dot-jump 	 False 	 193 	 -1.03527618041 	 -3.86370330516 	 -1.03527618041 	 -3.86370330516 	 -1.03527618041 	 -3.86370330516 	 True 	 10 	 10 	7 	21 	0 	12 	11 	16 	13 	3 	22 	9 	17 	8 	2 	14 	19 	18 	5 	20 	6 	4 	15 	23 	1 	10 	119
autoTest 	 dot-jump 	 False 	 194 	 3.86370330516 	 1.03527618041 	 3.86370330516 	 1.03527618041 	 3.86370330516 	 1.03527618041 	 True 	 10 	 10 	23 	14 	9 	17 	3 	6 	21 	13 	18 	20 	1 	22 	16 	19 	15 	0 	8 	7 	5 	4 	2 	11 	10 	12 	119
autoTest 	 dot-jump 	 False 	 195 	 3.46410161514 	 -2.0 	 3.46410161514 	 -2.0 	 3.46410161514 	 -2.0 	 True 	 10 	 10 	0 	13 	12 	19 	10 	23 	7 	18 	5 	11 	22 	3 	2 	20 	16 	14 	17 	15 	21 	9 	4 	1 	8 	6 	119
autoTest 	 dot-jump 	 False 	 196 	 -2.82842712475 	 -2.82842712475 	 -2.82842712475 	 -2.82842712475 	 -2.82842712475 	 -2.82842712475 	 True 	 10 	 10 	18 	12 	10 	1 	0 	22 	21 	13 	5 	9 	15 	16 	20 	7 	3 	17 	2 	4 	14 	6 	23 	11 	19 	8 	119
autoTest 	 dot-jump 	 False 	 197 	 2.0 	 -3.46410161514 	 2.0 	 -3.46410161514 	 2.0 	 -3.46410161514 	 True 	 10 	 10 	17 	6 	22 	4 	10 	11 	8 	15 	23 	14 	20 	21 	12 	9 	18 	16 	3 	19 	5 	0 	13 	2 	7 	1 	119
autoTest 	 dot-jump 	 False 	 198 	 3.86370330516 	 1.03527618041 	 3.86370330516 	 1.03527618041 	 3.86370330516 	 1.03527618041 	 True 	 10 	 10 	3 	20 	5 	7 	2 	19 	6 	13 	4 	12 	1 	8 	10 	22 	21 	17 	0 	14 	9 	11 	15 	23 	16 	18 	119
autoTest 	 dot-jump 	 False 	 199 	 2.0 	 -3.46410161514 	 2.0 	 -3.46410161514 	 2.0 	 -3.46410161514 	 True 	 10 	 10 	17 	12 	3 	23 	1 	8 	16 	7 	2 	4 	20 	22 	15 	13 	21 	9 	11 	14 	5 	0 	18 	19 	6 	10 	119
autoTest 	 dot-jump 	 False 	 200 	 -2.82842712475 	 2.82842712475 	 -2.82842712475 	 2.82842712475 	 -2.82842712475 	 2.82842712475 	 True 	 10 	 10 	18 	19 	5 	21 	8 	22 	20 	17 	3 	7 	9 	2 	16 	0 	1 	12 	14 	10 	23 	6 	15 	11 	13 	4 	119
autoTest 	 dot-jump 	 False 	 201 	 0.0 	 4.0 	 0.0 	 4.0 	 0.0 	 4.0 	 True 	 10 	 10 	16 	9 	17 	14 	1 	22 	10 	2 	4 	23 	6 	18 	15 	13 	7 	3 	21 	0 	19 	8 	20 	5 	11 	12 	119
autoTest 	 dot-jump 	 False 	 202 	 4.0 	 0.0 	 4.0 	 0.0 	 4.0 	 0.0 	 True 	 10 	 10 	7 	2 	15 	10 	4 	5 	18 	17 	23 	19 	0 	1 	11 	6 	8 	20 	3 	22 	12 	16 	21 	9 	13 	14 	119
autoTest 	 dot-jump 	 False 	 203 	 2.0 	 -3.46410161514 	 2.0 	 -3.46410161514 	 2.0 	 -3.46410161514 	 True 	 10 	 10 	2 	17 	6 	3 	4 	13 	7 	5 	16 	11 	20 	22 	0 	23 	12 	14 	21 	18 	19 	1 	8 	10 	15 	9 	119
autoTest 	 dot-jump 	 False 	 204 	 3.46410161514 	 -2.0 	 3.46410161514 	 -2.0 	 3.46410161514 	 -2.0 	 True 	 10 	 10 	21 	13 	7 	3 	8 	6 	18 	23 	1 	12 	22 	10 	20 	9 	4 	2 	19 	15 	17 	16 	0 	14 	11 	5 	119
autoTest 	 dot-jump 	 False 	 205 	 2.82842712475 	 -2.82842712475 	 2.82842712475 	 -2.82842712475 	 2.82842712475 	 -2.82842712475 	 True 	 10 	 10 	2 	19 	18 	3 	8 	22 	0 	9 	14 	11 	21 	7 	12 	17 	15 	13 	5 	20 	10 	4 	23 	1 	16 	6 	119
autoTest 	 dot-jump 	 False 	 206 	 -1.03527618041 	 -3.86370330516 	 -1.03527618041 	 -3.86370330516 	 -1.03527618041 	 -3.86370330516 	 True 	 10 	 10 	5 	6 	20 	10 	9 	21 	8 	22 	19 	1 	17 	16 	0 	15 	7 	3 	2 	14 	4 	18 	23 	13 	11 	12 	119
autoTest 	 dot-jump 	 False 	 207 	 -2.0 	 -3.46410161514 	 -2.0 	 -3.46410161514 	 -2.0 	 -3.46410161514 	 True 	 10 	 10 	13 	9 	17 	18 	8 	22 	4 	7 	12 	23 	16 	21 	5 	19 	10 	20 	2 	1 	0 	11 	15 	6 	14 	3 	119
autoTest 	 dot-jump 	 False 	 208 	 3.86370330516 	 1.03527618041 	 3.86370330516 	 1.03527618041 	 3.86370330516 	 1.03527618041 	 True 	 10 	 10 	13 	6 	2 	3 	15 	7 	18 	23 	22 	12 	1 	4 	21 	20 	11 	8 	5 	17 	14 	0 	19 	9 	16 	10 	119
autoTest 	 dot-jump 	 False 	 209 	 -2.0 	 -3.46410161514 	 -2.0 	 -3.46410161514 	 -2.0 	 -3.46410161514 	 True 	 10 	 10 	2 	9 	13 	18 	17 	12 	22 	20 	1 	21 	16 	3 	6 	23 	7 	19 	14 	4 	5 	11 	15 	10 	0 	8 	119
autoTest 	 dot-jump 	 False 	 210 	 2.0 	 -3.46410161514 	 2.0 	 -3.46410161514 	 2.0 	 -3.46410161514 	 True 	 10 	 10 	8 	4 	10 	1 	16 	6 	13 	11 	14 	21 	20 	5 	3 	17 	0 	12 	19 	2 	23 	18 	7 	22 	15 	9 	119
autoTest 	 dot-jump 	 False 	 211 	 2.0 	 3.46410161514 	 2.0 	 3.46410161514 	 2.0 	 3.46410161514 	 True 	 10 	 10 	22 	12 	7 	15 	18 	13 	20 	14 	9 	23 	4 	16 	6 	0 	8 	1 	5 	19 	2 	10 	11 	3 	21 	17 	119
autoTest 	 dot-jump 	 False 	 212 	 2.0 	 3.46410161514 	 2.0 	 3.46410161514 	 2.0 	 3.46410161514 	 True 	 10 	 10 	17 	8 	6 	7 	19 	1 	20 	12 	9 	11 	4 	13 	2 	16 	22 	15 	0 	18 	10 	14 	5 	3 	21 	23 	119
autoTest 	 dot-jump 	 False 	 213 	 2.0 	 -3.46410161514 	 2.0 	 -3.46410161514 	 2.0 	 -3.46410161514 	 True 	 10 	 10 	7 	19 	11 	22 	0 	14 	13 	12 	3 	6 	20 	17 	10 	16 	4 	1 	2 	9 	8 	21 	15 	18 	23 	5 	119
autoTest 	 dot-jump 	 False 	 214 	 -3.46410161514 	 2.0 	 -3.46410161514 	 2.0 	 -3.46410161514 	 2.0 	 True 	 10 	 10 	0 	1 	18 	12 	3 	6 	17 	2 	16 	5 	10 	21 	7 	20 	13 	4 	9 	8 	11 	14 	22 	19 	23 	15 	119
autoTest 	 dot-jump 	 False 	 215 	 -2.82842712475 	 2.82842712475 	 -2.82842712475 	 2.82842712475 	 -2.82842712475 	 2.82842712475 	 True 	 10 	 10 	22 	12 	15 	17 	16 	7 	3 	0 	10 	21 	9 	4 	6 	23 	1 	13 	20 	11 	8 	19 	18 	2 	5 	14 	119
autoTest 	 dot-jump 	 False 	 216 	 3.86370330516 	 1.03527618041 	 3.86370330516 	 1.03527618041 	 3.86370330516 	 1.03527618041 	 True 	 10 	 10 	9 	6 	22 	12 	16 	13 	4 	15 	19 	23 	1 	0 	3 	10 	18 	20 	7 	14 	5 	2 	21 	17 	11 	8 	119
autoTest 	 dot-jump 	 False 	 217 	 4.0 	 0.0 	 4.0 	 0.0 	 4.0 	 0.0 	 True 	 10 	 10 	23 	4 	1 	14 	12 	22 	3 	11 	9 	20 	0 	8 	2 	5 	16 	21 	15 	18 	19 	7 	13 	10 	17 	6 	119
autoTest 	 dot-jump 	 False 	 218 	 2.82842712475 	 -2.82842712475 	 2.82842712475 	 -2.82842712475 	 2.82842712475 	 -2.82842712475 	 True 	 10 	 10 	9 	5 	16 	14 	11 	18 	17 	3 	8 	23 	21 	1 	0 	4 	7 	20 	12 	13 	15 	2 	10 	6 	22 	19 	119
autoTest 	 dot-jump 	 False 	 219 	 -2.0 	 3.46410161514 	 -2.0 	 3.46410161514 	 -2.0 	 3.46410161514 	 True 	 10 	 10 	17 	18 	13 	2 	21 	23 	10 	1 	14 	0 	8 	22 	5 	12 	9 	19 	16 	15 	20 	4 	11 	3 	7 	6 	119
autoTest 	 dot-jump 	 False 	 220 	 -1.03527618041 	 3.86370330516 	 -1.03527618041 	 3.86370330516 	 -1.03527618041 	 3.86370330516 	 True 	 10 	 10 	6 	0 	5 	20 	19 	23 	18 	12 	15 	9 	7 	22 	13 	8 	2 	21 	16 	17 	3 	4 	1 	10 	11 	14 	119
autoTest 	 dot-jump 	 False 	 221 	 -2.82842712475 	 -2.82842712475 	 -2.82842712475 	 -2.82842712475 	 -2.82842712475 	 -2.82842712475 	 True 	 10 	 10 	2 	19 	3 	14 	21 	22 	6 	17 	12 	18 	15 	10 	1 	8 	0 	5 	7 	16 	23 	13 	11 	9 	4 	20 	119
autoTest 	 dot-jump 	 False 	 222 	 2.82842712475 	 -2.82842712475 	 2.82842712475 	 -2.82842712475 	 2.82842712475 	 -2.82842712475 	 True 	 10 	 10 	19 	6 	2 	12 	3 	1 	5 	20 	10 	11 	21 	4 	18 	9 	16 	13 	22 	17 	8 	0 	7 	14 	23 	15 	119
autoTest 	 dot-jump 	 False 	 223 	 -2.0 	 -3.46410161514 	 -2.0 	 -3.46410161514 	 -2.0 	 -3.46410161514 	 True 	 10 	 10 	1 	3 	11 	0 	4 	10 	8 	19 	2 	17 	16 	5 	22 	18 	12 	14 	6 	13 	21 	23 	7 	15 	20 	9 	119
autoTest 	 dot-jump 	 False 	 224 	 -2.82842712475 	 2.82842712475 	 -2.82842712475 	 2.82842712475 	 -2.82842712475 	 2.82842712475 	 True 	 10 	 10 	21 	13 	20 	23 	12 	2 	19 	8 	7 	18 	9 	5 	16 	0 	14 	10 	22 	4 	15 	1 	11 	3 	6 	17 	119
autoTest 	 dot-jump 	 False 	 225 	 -2.82842712475 	 -2.82842712475 	 -2.82842712475 	 -2.82842712475 	 -2.82842712475 	 -2.82842712475 	 True 	 10 	 10 	20 	6 	22 	23 	12 	19 	21 	9 	0 	4 	15 	3 	11 	7 	13 	17 	18 	10 	5 	2 	14 	16 	8 	1 	119
autoTest 	 dot-jump 	 False 	 226 	 2.0 	 3.46410161514 	 2.0 	 3.46410161514 	 2.0 	 3.46410161514 	 True 	 10 	 10 	6 	1 	9 	0 	14 	13 	22 	8 	23 	2 	4 	19 	5 	7 	17 	20 	16 	21 	10 	18 	3 	12 	11 	15 	119
autoTest 	 dot-jump 	 False 	 227 	 -3.86370330516 	 1.03527618041 	 -3.86370330516 	 1.03527618041 	 -3.86370330516 	 1.03527618041 	 True 	 10 	 10 	22 	17 	1 	0 	4 	20 	5 	12 	6 	2 	11 	14 	7 	19 	21 	16 	23 	15 	10 	8 	18 	9 	13 	3 	119
autoTest 	 dot-jump 	 False 	 228 	 3.86370330516 	 1.03527618041 	 3.86370330516 	 1.03527618041 	 3.86370330516 	 1.03527618041 	 True 	 10 	 10 	16 	7 	6 	18 	19 	17 	14 	9 	22 	3 	1 	23 	11 	0 	5 	10 	8 	20 	21 	2 	15 	12 	13 	4 	119
autoTest 	 dot-jump 	 False 	 229 	 -2.82842712475 	 2.82842712475 	 -2.82842712475 	 2.82842712475 	 -2.82842712475 	 2.82842712475 	 True 	 10 	 10 	10 	3 	16 	21 	0 	7 	18 	12 	4 	2 	9 	13 	8 	1 	14 	17 	20 	19 	23 	11 	22 	5 	6 	15 	119
autoTest 	 dot-jump 	 False 	 230 	 -2.0 	 3.46410161514 	 -2.0 	 3.46410161514 	 -2.0 	 3.46410161514 	 True 	 10 	 10 	5 	12 	15 	21 	2 	18 	14 	9 	7 	19 	8 	13 	17 	4 	6 	16 	0 	22 	1 	20 	11 	3 	10 	23 	119
autoTest 	 dot-jump 	 False 	 231 	 0.0 	 -4.0 	 0.0 	 -4.0 	 0.0 	 -4.0 	 True 	 10 	 10 	12 	1 	11 	3 	9 	15 	19 	13 	7 	5 	18 	17 	4 	20 	0 	6 	8 	14 	16 	21 	22 	2 	23 	10 	119
autoTest 	 dot-jump 	 False 	 232 	 -3.46410161514 	 -2.0 	 -3.46410161514 	 -2.0 	 -3.46410161514 	 -2.0 	 True 	 10 	 10 	13 	9 	22 	23 	0 	11 	16 	2 	12 	15 	14 	10 	21 	17 	19 	6 	4 	3 	18 	5 	8 	1 	20 	7 	119
autoTest 	 dot-jump 	 False 	 233 	 4.0 	 0.0 	 4.0 	 0.0 	 4.0 	 0.0 	 True 	 10 	 10 	20 	15 	1 	23 	12 	14 	2 	6 	16 	21 	0 	17 	9 	10 	22 	3 	18 	8 	4 	11 	13 	7 	5 	19 	119
autoTest 	 dot-jump 	 False 	 234 	 -3.86370330516 	 -1.03527618041 	 -3.86370330516 	 -1.03527618041 	 -3.86370330516 	 -1.03527618041 	 True 	 10 	 10 	12 	0 	6 	19 	9 	11 	23 	22 	15 	16 	13 	3 	8 	4 	1 	2 	14 	21 	20 	17 	7 	18 	10 	5 	119
autoTest 	 dot-jump 	 False 	 235 	 3.46410161514 	 2.0 	 3.46410161514 	 2.0 	 3.46410161514 	 2.0 	 True 	 10 	 10 	13 	19 	3 	21 	15 	5 	4 	10 	23 	22 	2 	0 	11 	8 	1 	20 	16 	6 	9 	12 	17 	14 	18 	7 	119
autoTest 	 dot-jump 	 False 	 236 	 4.0 	 0.0 	 4.0 	 0.0 	 4.0 	 0.0 	 True 	 10 	 10 	16 	9 	23 	7 	3 	19 	11 	6 	18 	14 	0 	20 	13 	4 	1 	10 	22 	5 	8 	15 	12 	17 	21 	2 	119
autoTest 	 dot-jump 	 False 	 237 	 2.0 	 -3.46410161514 	 2.0 	 -3.46410161514 	 2.0 	 -3.46410161514 	 True 	 10 	 10 	15 	19 	6 	22 	11 	14 	1 	9 	23 	16 	20 	0 	4 	17 	12 	18 	10 	5 	8 	3 	2 	13 	7 	21 	119
autoTest 	 dot-jump 	 False 	 238 	 1.03527618041 	 3.86370330516 	 1.03527618041 	 3.86370330516 	 1.03527618041 	 3.86370330516 	 True 	 10 	 10 	3 	19 	18 	1 	11 	15 	13 	12 	0 	23 	5 	6 	4 	2 	16 	8 	17 	22 	14 	7 	20 	21 	9 	10 	119
autoTest 	 dot-jump 	 False 	 239 	 -3.46410161514 	 2.0 	 -3.46410161514 	 2.0 	 -3.46410161514 	 2.0 	 True 	 10 	 10 	18 	16 	3 	14 	22 	11 	6 	2 	4 	8 	10 	15 	1 	7 	21 	0 	20 	12 	13 	17 	19 	5 	9 	23 	119
autoTest 	 dot-jump 	 False 	 240 	 2.82842712475 	 2.82842712475 	 2.82842712475 	 2.82842712475 	 2.82842712475 	 2.82842712475 	 True 	 10 	 10 	17 	0 	7 	11 	12 	1 	19 	10 	23 	6 	3 	15 	13 	20 	22 	14 	18 	2 	4 	8 	5 	9 	21 	16 	119
autoTest 	 dot-jump 	 False 	 241 	 -2.82842712475 	 -2.82842712475 	 -2.82842712475 	 -2.82842712475 	 -2.82842712475 	 -2.82842712475 	 True 	 10 	 10 	1 	21 	13 	20 	14 	18 	6 	5 	23 	22 	15 	12 	16 	17 	0 	7 	9 	11 	2 	8 	19 	3 	4 	10 	119
autoTest 	 dot-jump 	 False 	 242 	 0.0 	 -4.0 	 0.0 	 -4.0 	 0.0 	 -4.0 	 True 	 10 	 10 	19 	15 	20 	1 	5 	14 	0 	9 	12 	8 	18 	11 	6 	17 	16 	4 	3 	10 	22 	2 	7 	13 	21 	23 	119
autoTest 	 dot-jump 	 False 	 243 	 0.0 	 -4.0 	 0.0 	 -4.0 	 0.0 	 -4.0 	 True 	 10 	 10 	6 	7 	21 	10 	13 	9 	20 	16 	14 	19 	18 	23 	11 	3 	17 	4 	2 	1 	8 	0 	15 	22 	5 	12 	119
autoTest 	 dot-jump 	 False 	 244 	 -3.46410161514 	 -2.0 	 -3.46410161514 	 -2.0 	 -3.46410161514 	 -2.0 	 True 	 10 	 10 	12 	18 	22 	4 	0 	11 	10 	17 	21 	19 	14 	20 	6 	5 	23 	1 	9 	3 	16 	8 	7 	2 	13 	15 	119
autoTest 	 dot-jump 	 False 	 245 	 2.82842712475 	 2.82842712475 	 2.82842712475 	 2.82842712475 	 2.82842712475 	 2.82842712475 	 True 	 10 	 10 	7 	0 	2 	20 	16 	12 	5 	22 	23 	18 	3 	15 	6 	17 	4 	10 	19 	8 	21 	11 	13 	1 	9 	14 	119
autoTest 	 dot-jump 	 False 	 246 	 1.03527618041 	 3.86370330516 	 1.03527618041 	 3.86370330516 	 1.03527618041 	 3.86370330516 	 True 	 10 	 10 	22 	15 	19 	18 	20 	10 	8 	17 	4 	21 	5 	6 	1 	9 	3 	16 	23 	2 	11 	13 	0 	12 	14 	7 	119
autoTest 	 dot-jump 	 False 	 247 	 1.03527618041 	 3.86370330516 	 1.03527618041 	 3.86370330516 	 1.03527618041 	 3.86370330516 	 True 	 10 	 10 	21 	6 	4 	3 	14 	23 	2 	20 	10 	13 	5 	19 	12 	15 	1 	0 	22 	8 	18 	17 	16 	7 	9 	11 	119
autoTest 	 dot-jump 	 False 	 248 	 -4.0 	 0.0 	 -4.0 	 0.0 	 -4.0 	 0.0 	 True 	 10 	 10 	23 	7 	17 	4 	6 	14 	13 	19 	22 	20 	12 	10 	2 	0 	11 	8 	5 	9 	3 	16 	21 	15 	1 	18 	119
autoTest 	 dot-jump 	 False 	 249 	 -2.0 	 -3.46410161514 	 -2.0 	 -3.46410161514 	 -2.0 	 -3.46410161514 	 True 	 10 	 10 	18 	23 	10 	15 	22 	20 	21 	2 	0 	5 	16 	17 	19 	11 	8 	13 	12 	14 	7 	1 	3 	9 	6 	4 	119
